Student_ID,Name,Department,CGPA,Skills,Internship,Placed,Company,Package
3355,Student_2355,Civil,8.74,Java,Yes,Yes,TCS,11.6
3356,Student_2356,CSE,8.75,Java,Yes,Yes,Google,9.4
3357,Student_2357,EEE,8.09,ML,No,No,,0.0
3358,Student_2358,EEE,6.58,React,Yes,Yes,Microsoft,10.1
3359,Student_2359,IT,8.56,AutoCAD,No,Yes,,19.1
3360,Student_2360,CSE,9.67,AutoCAD,Yes,Yes,Google,9.9
3361,Student_2361,ECE,6.32,Python,Yes,No,,0.0
3362,Student_2362,ECE,8.01,ML,Yes,Yes,Wipro,4.0
3363,Student_2363,EEE,8.82,AutoCAD,Yes,No,,0.0
3364,Student_2364,Civil,6.07,,No,Yes,,18.0
3365,Student_2365,EEE,9.3,AutoCAD,Yes,Yes,Microsoft,7.6
3366,Student_2366,ECE,8.79,Java,Yes,Yes,Infosys,16.6
3367,Student_2367,ME,8.74,SQL,No,Yes,TCS,10.9
3368,Student_2368,IT,9.13,SQL,No,No,,0.0
3369,Student_2369,ECE,6.28,MATLAB,Yes,No,,0.0
3370,Student_2370,CSE,7.58,,No,Yes,Wipro,16.9
3371,Student_2371,EEE,9.78,Python,Yes,No,,0.0
3372,Student_2372,CSE,6.99,ML,Yes,No,,0.0
3373,Student_2373,EEE,6.17,SQL,No,No,,0.0
3374,Student_2374,EEE,8.09,Python,No,Yes,Microsoft,12.1
3375,Student_2375,Civil,6.44,AutoCAD,Yes,Yes,Amazon,13.3
3376,Student_2376,ECE,7.89,Python,Yes,No,,0.0
3377,Student_2377,CSE,6.58,,No,No,,0.0
3378,Student_2378,EEE,8.0,Java,No,Yes,Amazon,9.5
3379,Student_2379,Civil,8.05,Python,No,No,,0.0
3380,Student_2380,CSE,6.75,,No,Yes,Amazon,14.2
3381,Student_2381,EEE,9.27,MATLAB,Yes,Yes,Microsoft,16.7
3382,Student_2382,CSE,6.56,,No,Yes,Google,10.5
3383,Student_2383,EEE,9.34,MATLAB,No,Yes,TCS,12.8
3384,Student_2384,ME,7.14,ML,Yes,No,,0.0
3385,Student_2385,CSE,7.27,SQL,Yes,Yes,Microsoft,15.7
3386,Student_2386,ECE,6.97,Python,Yes,No,,0.0
3387,Student_2387,IT,9.76,Python,Yes,No,,0.0
3388,Student_2388,CSE,8.06,ML,Yes,No,,0.0
3389,Student_2389,Civil,6.16,,No,No,,0.0
3390,Student_2390,Civil,8.77,MATLAB,No,No,,0.0
3391,Student_2391,IT,9.23,SQL,Yes,Yes,Google,3.7
3392,Student_2392,Civil,8.02,MATLAB,No,Yes,Wipro,9.3
3393,Student_2393,ECE,7.2,Java,No,Yes,TCS,3.8
3394,Student_2394,CSE,6.72,AutoCAD,No,No,,0.0
3395,Student_2395,CSE,7.32,ML,Yes,No,,0.0
3396,Student_2396,CSE,9.33,React,No,Yes,Microsoft,14.5
3397,Student_2397,ME,7.66,ML,Yes,Yes,Wipro,4.1
3398,Student_2398,ECE,7.15,ML,No,No,,0.0
3399,Student_2399,ECE,7.85,MATLAB,Yes,Yes,Wipro,16.1
3400,Student_2400,Civil,9.39,MATLAB,No,No,,0.0
3401,Student_2401,IT,7.23,Java,Yes,Yes,Google,6.8
3402,Student_2402,ME,6.44,,No,No,,0.0
3403,Student_2403,CSE,8.67,MATLAB,Yes,No,,0.0
3404,Student_2404,IT,7.41,ML,No,No,,0.0
3405,Student_2405,Civil,7.29,Python,Yes,Yes,TCS,15.9
3406,Student_2406,ME,6.77,React,No,Yes,Google,3.8
3407,Student_2407,CSE,8.54,AutoCAD,No,No,,0.0
3408,Student_2408,EEE,8.9,React,Yes,No,,0.0
3409,Student_2409,ECE,9.78,MATLAB,No,Yes,Wipro,18.6
3410,Student_2410,ME,6.45,React,Yes,No,,0.0
3411,Student_2411,ECE,9.1,,No,Yes,Infosys,17.1
3412,Student_2412,ME,8.75,SQL,No,Yes,Google,11.2
3413,Student_2413,Civil,9.15,Java,Yes,No,,0.0
3414,Student_2414,EEE,8.48,ML,Yes,No,,0.0
3415,Student_2415,ECE,7.79,,No,No,,0.0
3416,Student_2416,CSE,7.17,MATLAB,No,No,,0.0
3417,Student_2417,CSE,7.58,Java,Yes,Yes,TCS,10.9
3418,Student_2418,IT,8.37,AutoCAD,No,No,,0.0
3419,Student_2419,Civil,7.19,ML,Yes,No,,0.0
3420,Student_2420,Civil,6.86,ML,No,Yes,TCS,15.0
3421,Student_2421,IT,6.35,Python,No,No,,0.0
3422,Student_2422,ECE,7.04,React,Yes,No,,0.0
3423,Student_2423,Civil,6.72,,No,Yes,Microsoft,7.3
3424,Student_2424,Civil,6.75,AutoCAD,No,No,,0.0
3425,Student_2425,EEE,6.72,,No,No,,0.0
3426,Student_2426,EEE,8.37,Java,Yes,Yes,TCS,15.0
3427,Student_2427,IT,8.29,ML,Yes,No,,0.0
3428,Student_2428,ECE,9.67,AutoCAD,Yes,Yes,Google,12.4
3429,Student_2429,CSE,9.35,MATLAB,No,No,,0.0
3430,Student_2430,Civil,7.75,React,No,Yes,,11.2
3431,Student_2431,ECE,7.92,Python,Yes,Yes,TCS,14.5
3432,Student_2432,EEE,9.53,SQL,No,No,,0.0
3433,Student_2433,ME,8.0,Python,No,No,,0.0
3434,Student_2434,CSE,9.3,AutoCAD,No,Yes,Infosys,9.1
3435,Student_2435,Civil,7.68,Java,Yes,Yes,Microsoft,11.5
3436,Student_2436,EEE,9.16,,No,No,,0.0
3437,Student_2437,IT,8.2,Python,No,No,,0.0
3438,Student_2438,CSE,7.52,,Yes,No,,0.0
3439,Student_2439,ME,9.72,,No,Yes,Wipro,3.5
3440,Student_2440,Civil,8.45,Python,Yes,No,,0.0
3441,Student_2441,ME,6.98,MATLAB,Yes,No,,0.0
3442,Student_2442,Civil,9.02,React,No,No,,0.0
3443,Student_2443,CSE,8.82,AutoCAD,No,Yes,Amazon,19.7
3444,Student_2444,IT,7.89,,Yes,No,,0.0
3445,Student_2445,CSE,7.95,AutoCAD,Yes,Yes,,11.9
3446,Student_2446,Civil,7.95,MATLAB,Yes,Yes,Google,4.2
3447,Student_2447,Civil,9.23,,Yes,No,,0.0
3448,Student_2448,EEE,9.4,MATLAB,No,Yes,Google,15.4
3449,Student_2449,IT,9.67,SQL,No,No,,0.0
3450,Student_2450,IT,8.98,AutoCAD,No,No,,0.0
3451,Student_2451,Civil,9.52,,No,Yes,Amazon,13.3
3452,Student_2452,ME,7.41,Java,Yes,No,,0.0
3453,Student_2453,ECE,9.35,Java,No,No,,0.0
3454,Student_2454,IT,8.19,MATLAB,Yes,No,,0.0
3455,Student_2455,Civil,8.09,,No,Yes,TCS,7.6
3456,Student_2456,EEE,7.99,SQL,No,No,,0.0
3457,Student_2457,IT,7.38,,Yes,No,,0.0
3458,Student_2458,CSE,9.28,,No,No,,0.0
3459,Student_2459,CSE,7.63,SQL,No,Yes,Amazon,18.8
3460,Student_2460,IT,7.67,Java,Yes,Yes,Microsoft,5.5
3461,Student_2461,EEE,7.48,AutoCAD,No,No,,0.0
3462,Student_2462,Civil,6.36,,No,No,,0.0
3463,Student_2463,IT,8.17,AutoCAD,No,No,,0.0
3464,Student_2464,IT,6.47,SQL,Yes,No,,0.0
3465,Student_2465,EEE,9.73,ML,No,No,,0.0
3466,Student_2466,ME,6.14,React,Yes,Yes,Wipro,3.4
3467,Student_2467,CSE,7.33,AutoCAD,Yes,No,,0.0
3468,Student_2468,Civil,8.78,SQL,No,Yes,Google,14.5
3469,Student_2469,ME,6.94,Java,Yes,No,,0.0
3470,Student_2470,ECE,8.28,ML,Yes,No,,0.0
3471,Student_2471,ECE,8.55,AutoCAD,No,Yes,Wipro,18.0
3472,Student_2472,ECE,8.65,Python,No,Yes,,17.4
3473,Student_2473,IT,6.87,ML,Yes,No,,0.0
3474,Student_2474,EEE,7.34,MATLAB,Yes,Yes,Microsoft,9.0
3475,Student_2475,CSE,6.8,MATLAB,No,Yes,Google,4.2
3476,Student_2476,ME,7.21,MATLAB,No,No,,0.0
3477,Student_2477,Civil,7.24,ML,No,Yes,Infosys,17.5
3478,Student_2478,ECE,7.52,ML,Yes,Yes,Wipro,6.1
3479,Student_2479,Civil,8.21,Java,No,Yes,Amazon,15.7
3480,Student_2480,ME,8.8,AutoCAD,No,Yes,Google,12.3
3481,Student_2481,ME,6.69,Java,Yes,Yes,Amazon,6.2
3482,Student_2482,CSE,7.16,Python,No,No,,0.0
3483,Student_2483,IT,6.9,,No,Yes,TCS,18.8
3484,Student_2484,ME,8.67,AutoCAD,Yes,Yes,Infosys,4.1
3485,Student_2485,ECE,7.71,SQL,No,Yes,,18.0
3486,Student_2486,ME,7.34,Java,No,No,,0.0
3487,Student_2487,Civil,7.94,MATLAB,No,No,,0.0
3488,Student_2488,IT,9.72,AutoCAD,Yes,Yes,Microsoft,5.0
3489,Student_2489,ECE,7.98,SQL,No,No,,0.0
3490,Student_2490,IT,6.56,AutoCAD,Yes,No,,0.0
3491,Student_2491,CSE,8.31,Java,No,Yes,Infosys,10.8
3492,Student_2492,ECE,9.02,MATLAB,Yes,Yes,Google,10.0
3493,Student_2493,ECE,8.37,AutoCAD,Yes,Yes,TCS,8.0
3494,Student_2494,EEE,7.86,MATLAB,No,No,,0.0
3495,Student_2495,EEE,6.55,Python,Yes,No,,0.0
3496,Student_2496,ME,6.4,SQL,Yes,No,,0.0
3497,Student_2497,CSE,7.83,SQL,Yes,Yes,TCS,19.2
3498,Student_2498,CSE,9.57,Java,No,Yes,,3.6
3499,Student_2499,ME,7.05,React,Yes,Yes,Amazon,8.7
3500,Student_2500,ME,7.83,AutoCAD,Yes,No,,0.0
3501,Student_2501,CSE,6.09,ML,Yes,No,,0.0
3502,Student_2502,ECE,6.68,ML,No,Yes,Wipro,3.5
3503,Student_2503,ME,7.78,MATLAB,Yes,Yes,,17.7
3504,Student_2504,Civil,8.45,Python,No,Yes,Microsoft,15.0
3505,Student_2505,ECE,8.32,AutoCAD,Yes,Yes,,18.8
3506,Student_2506,ECE,9.46,ML,No,Yes,Amazon,13.1
3507,Student_2507,IT,8.26,React,Yes,No,,0.0
3508,Student_2508,ME,7.51,AutoCAD,No,No,,0.0
3509,Student_2509,CSE,7.7,Python,Yes,No,,0.0
3510,Student_2510,ECE,9.28,Python,Yes,Yes,Google,9.7
3511,Student_2511,Civil,9.74,MATLAB,No,No,,0.0
3512,Student_2512,EEE,7.31,AutoCAD,No,Yes,TCS,14.0
3513,Student_2513,ECE,6.86,React,No,No,,0.0
3514,Student_2514,CSE,6.13,Python,Yes,No,,0.0
3515,Student_2515,EEE,7.66,AutoCAD,Yes,Yes,Infosys,14.4
3516,Student_2516,ME,9.66,React,Yes,No,,0.0
3517,Student_2517,IT,9.42,ML,No,No,,0.0
3518,Student_2518,IT,6.63,AutoCAD,No,No,,0.0
3519,Student_2519,Civil,6.03,ML,Yes,No,,0.0
3520,Student_2520,EEE,6.26,MATLAB,No,Yes,Google,9.9
3521,Student_2521,Civil,9.08,SQL,No,Yes,Microsoft,11.9
3522,Student_2522,IT,7.01,ML,Yes,Yes,TCS,16.5
3523,Student_2523,Civil,8.47,AutoCAD,No,No,,0.0
3524,Student_2524,IT,8.52,AutoCAD,Yes,Yes,Google,14.8
3525,Student_2525,IT,8.37,MATLAB,Yes,Yes,Infosys,10.0
3526,Student_2526,IT,9.74,Python,No,Yes,Infosys,4.3
3527,Student_2527,CSE,6.74,,Yes,No,,0.0
3528,Student_2528,CSE,9.31,ML,No,No,,0.0
3529,Student_2529,CSE,6.4,AutoCAD,No,No,,0.0
3530,Student_2530,IT,7.45,Java,No,Yes,TCS,18.8
3531,Student_2531,IT,8.05,ML,Yes,Yes,TCS,4.4
3532,Student_2532,EEE,7.42,React,Yes,No,,0.0
3533,Student_2533,ECE,9.72,MATLAB,Yes,Yes,Infosys,5.4
3534,Student_2534,ME,6.25,AutoCAD,No,No,,0.0
3535,Student_2535,EEE,7.2,AutoCAD,No,Yes,Microsoft,19.7
3536,Student_2536,IT,7.98,Python,Yes,No,,0.0
3537,Student_2537,EEE,6.25,React,No,Yes,,4.8
3538,Student_2538,Civil,6.49,Python,Yes,Yes,Microsoft,13.0
3539,Student_2539,CSE,6.67,Java,Yes,Yes,Microsoft,11.2
3540,Student_2540,ME,6.09,,No,Yes,TCS,17.0
3541,Student_2541,CSE,7.49,React,No,Yes,Infosys,10.9
3542,Student_2542,IT,7.39,React,No,No,,0.0
3543,Student_2543,EEE,8.99,SQL,No,Yes,Google,10.2
3544,Student_2544,IT,9.39,Java,No,Yes,,14.7
3545,Student_2545,EEE,6.69,React,No,Yes,Wipro,4.0
3546,Student_2546,ECE,9.57,Java,No,No,,0.0
3547,Student_2547,ECE,8.97,ML,Yes,Yes,Infosys,7.7
3548,Student_2548,ECE,9.75,Java,No,Yes,Infosys,18.7
3549,Student_2549,ECE,9.59,ML,No,Yes,Amazon,6.1
3550,Student_2550,ME,8.58,SQL,Yes,Yes,Infosys,10.4
3551,Student_2551,ME,6.05,MATLAB,Yes,No,,0.0
3552,Student_2552,CSE,6.23,ML,No,No,,0.0
3553,Student_2553,IT,6.26,MATLAB,No,No,,0.0
3554,Student_2554,Civil,9.07,Python,Yes,No,,0.0
3555,Student_2555,ECE,6.82,Python,Yes,No,,0.0
3556,Student_2556,IT,6.98,ML,No,No,,0.0
3557,Student_2557,ECE,8.33,Java,Yes,Yes,Amazon,16.7
3558,Student_2558,Civil,8.68,MATLAB,Yes,No,,0.0
3559,Student_2559,IT,8.76,React,No,Yes,Google,16.0
3560,Student_2560,ME,6.71,Python,Yes,No,,0.0
3561,Student_2561,EEE,9.35,AutoCAD,Yes,No,,0.0
3562,Student_2562,IT,9.32,MATLAB,Yes,Yes,Infosys,7.0
3563,Student_2563,Civil,9.6,React,Yes,Yes,Amazon,18.8
3564,Student_2564,ME,8.85,React,No,No,,0.0
3565,Student_2565,IT,8.9,Java,Yes,No,,0.0
3566,Student_2566,ME,8.25,MATLAB,Yes,No,,0.0
3567,Student_2567,EEE,8.79,MATLAB,Yes,No,,0.0
3568,Student_2568,CSE,8.76,MATLAB,No,Yes,TCS,7.0
3569,Student_2569,EEE,8.88,React,Yes,Yes,,18.9
3570,Student_2570,IT,6.65,ML,Yes,Yes,TCS,15.7
3571,Student_2571,IT,6.5,MATLAB,No,No,,0.0
3572,Student_2572,Civil,6.16,MATLAB,Yes,No,,0.0
3573,Student_2573,CSE,9.65,SQL,No,Yes,Wipro,18.7
3574,Student_2574,Civil,9.05,Python,Yes,Yes,,11.2
3575,Student_2575,ME,7.17,AutoCAD,Yes,Yes,Amazon,3.6
3576,Student_2576,Civil,8.45,AutoCAD,Yes,Yes,TCS,12.8
3577,Student_2577,ME,6.5,SQL,Yes,No,,0.0
3578,Student_2578,Civil,6.98,Java,Yes,No,,0.0
3579,Student_2579,Civil,8.08,SQL,Yes,Yes,Wipro,10.4
3580,Student_2580,ME,8.33,React,No,No,,0.0
3581,Student_2581,ECE,8.06,Java,Yes,No,,0.0
3582,Student_2582,IT,6.46,MATLAB,No,No,,0.0
3583,Student_2583,CSE,8.44,MATLAB,Yes,Yes,,7.9
3584,Student_2584,IT,6.94,MATLAB,No,No,,0.0
3585,Student_2585,Civil,6.73,,No,No,,0.0
3586,Student_2586,Civil,8.64,SQL,Yes,Yes,Google,4.6
3587,Student_2587,EEE,6.51,SQL,No,Yes,Google,8.1
3588,Student_2588,ME,9.54,React,Yes,No,,0.0
3589,Student_2589,Civil,9.24,SQL,Yes,No,,0.0
3590,Student_2590,EEE,6.04,MATLAB,No,No,,0.0
3591,Student_2591,ECE,7.91,SQL,Yes,Yes,TCS,4.1
3592,Student_2592,IT,6.14,SQL,Yes,No,,0.0
3593,Student_2593,CSE,7.12,React,No,No,,0.0
3594,Student_2594,EEE,7.29,SQL,No,No,,0.0
3595,Student_2595,IT,7.32,SQL,Yes,Yes,Microsoft,12.2
3596,Student_2596,ME,8.6,Java,Yes,No,,0.0
3597,Student_2597,CSE,7.7,Java,Yes,No,,0.0
3598,Student_2598,CSE,6.36,,No,No,,0.0
3599,Student_2599,EEE,6.7,AutoCAD,No,No,,0.0
3600,Student_2600,ME,9.58,,Yes,No,,0.0
3601,Student_2601,ECE,9.47,React,No,No,,0.0
3602,Student_2602,ME,9.15,React,No,Yes,Infosys,19.2
3603,Student_2603,ECE,7.6,,Yes,No,,0.0
3604,Student_2604,IT,6.09,Python,No,Yes,,19.8
3605,Student_2605,EEE,8.72,React,Yes,No,,0.0
3606,Student_2606,CSE,7.71,Java,No,Yes,,11.4
3607,Student_2607,IT,8.86,Java,Yes,No,,0.0
3608,Student_2608,ME,9.1,ML,Yes,Yes,Google,16.4
3609,Student_2609,IT,9.05,MATLAB,Yes,No,,0.0
3610,Student_2610,EEE,8.94,AutoCAD,Yes,Yes,TCS,4.2
3611,Student_2611,ECE,8.63,React,Yes,No,,0.0
3612,Student_2612,ME,9.76,Java,No,No,,0.0
3613,Student_2613,ECE,8.7,Python,Yes,Yes,TCS,3.2
3614,Student_2614,ME,7.18,Python,No,Yes,Infosys,18.3
3615,Student_2615,ECE,7.1,,Yes,Yes,,10.4
3616,Student_2616,EEE,9.46,Java,Yes,Yes,Infosys,3.1
3617,Student_2617,IT,9.44,MATLAB,Yes,Yes,Wipro,11.7
3618,Student_2618,ECE,9.77,AutoCAD,No,No,,0.0
3619,Student_2619,IT,9.0,SQL,Yes,Yes,Wipro,16.3
3620,Student_2620,IT,6.2,Java,Yes,No,,0.0
3621,Student_2621,EEE,8.99,AutoCAD,Yes,No,,0.0
3622,Student_2622,IT,8.95,Python,No,Yes,Microsoft,8.3
3623,Student_2623,EEE,8.02,AutoCAD,Yes,Yes,Infosys,17.5
3624,Student_2624,EEE,7.9,MATLAB,No,No,,0.0
3625,Student_2625,EEE,8.55,Python,Yes,Yes,,4.3
3626,Student_2626,EEE,9.21,MATLAB,No,No,,0.0
3627,Student_2627,IT,8.95,ML,No,No,,0.0
3628,Student_2628,ECE,6.34,AutoCAD,No,Yes,Microsoft,10.6
3629,Student_2629,IT,6.67,MATLAB,Yes,Yes,Google,4.8
3630,Student_2630,ECE,6.2,SQL,No,Yes,TCS,9.2
3631,Student_2631,ME,6.12,SQL,No,Yes,Google,5.8
3632,Student_2632,EEE,7.61,ML,Yes,Yes,Wipro,11.8
3633,Student_2633,Civil,9.63,Python,No,Yes,Wipro,6.6
3634,Student_2634,CSE,7.86,React,No,No,,0.0
3635,Student_2635,ECE,8.82,React,No,Yes,Amazon,15.1
3636,Student_2636,ME,6.6,Python,No,Yes,TCS,16.7
3637,Student_2637,CSE,9.6,React,Yes,No,,0.0
3638,Student_2638,Civil,7.01,AutoCAD,No,No,,0.0
3639,Student_2639,CSE,9.65,MATLAB,No,Yes,Google,7.8
3640,Student_2640,ECE,6.41,,Yes,No,,0.0
3641,Student_2641,CSE,8.36,ML,No,Yes,Wipro,9.5
3642,Student_2642,EEE,6.67,AutoCAD,Yes,No,,0.0
3643,Student_2643,Civil,6.05,SQL,No,Yes,,10.5
3644,Student_2644,CSE,8.76,Python,No,Yes,Google,4.8
3645,Student_2645,ME,7.71,AutoCAD,No,Yes,TCS,8.4
3646,Student_2646,Civil,8.08,Java,Yes,Yes,Infosys,10.6
3647,Student_2647,Civil,7.13,,No,No,,0.0
3648,Student_2648,Civil,7.32,AutoCAD,Yes,Yes,TCS,8.4
3649,Student_2649,IT,6.04,React,Yes,Yes,Microsoft,19.3
3650,Student_2650,EEE,8.67,React,No,Yes,Infosys,14.2
3651,Student_2651,EEE,9.71,React,Yes,No,,0.0
3652,Student_2652,IT,6.77,SQL,Yes,Yes,Wipro,3.7
3653,Student_2653,Civil,7.08,SQL,No,No,,0.0
3654,Student_2654,ECE,6.86,React,Yes,Yes,Google,5.6
3655,Student_2655,ME,7.89,AutoCAD,No,Yes,Wipro,16.9
3656,Student_2656,IT,9.54,MATLAB,Yes,Yes,,6.3
3657,Student_2657,ECE,7.58,React,No,Yes,Infosys,3.1
3658,Student_2658,Civil,7.77,React,No,No,,0.0
3659,Student_2659,CSE,8.57,ML,Yes,No,,0.0
3660,Student_2660,IT,6.24,SQL,No,No,,0.0
3661,Student_2661,IT,7.33,MATLAB,No,Yes,Microsoft,9.4
3662,Student_2662,ME,8.01,MATLAB,Yes,Yes,Infosys,14.5
3663,Student_2663,CSE,6.26,React,Yes,Yes,Microsoft,7.5
3664,Student_2664,CSE,9.36,,No,No,,0.0
3665,Student_2665,ECE,9.57,React,No,Yes,Infosys,6.0
3666,Student_2666,CSE,8.26,,Yes,No,,0.0
3667,Student_2667,IT,6.21,MATLAB,Yes,Yes,Wipro,16.4
3668,Student_2668,ECE,9.62,MATLAB,No,Yes,TCS,9.4
3669,Student_2669,CSE,6.03,React,No,Yes,Wipro,15.3
3670,Student_2670,ME,9.52,SQL,Yes,Yes,Google,8.6
3671,Student_2671,ME,7.6,AutoCAD,Yes,No,,0.0
3672,Student_2672,EEE,9.04,React,Yes,No,,0.0
3673,Student_2673,CSE,8.52,SQL,No,Yes,Microsoft,8.5
3674,Student_2674,IT,8.9,SQL,No,No,,0.0
3675,Student_2675,EEE,8.51,Java,No,No,,0.0
3676,Student_2676,ECE,7.16,React,Yes,Yes,Infosys,17.4
3677,Student_2677,ECE,7.72,AutoCAD,No,Yes,TCS,8.6
3678,Student_2678,ECE,6.44,,No,Yes,Amazon,11.0
3679,Student_2679,IT,7.89,,Yes,No,,0.0
3680,Student_2680,ME,7.42,SQL,Yes,Yes,Infosys,15.4
3681,Student_2681,Civil,9.09,Java,Yes,No,,0.0
3682,Student_2682,Civil,9.59,Java,Yes,Yes,,8.8
3683,Student_2683,Civil,6.2,Java,Yes,Yes,Infosys,7.9
3684,Student_2684,ECE,9.75,,Yes,Yes,Google,8.6
3685,Student_2685,Civil,9.41,SQL,Yes,No,,0.0
3686,Student_2686,EEE,8.59,AutoCAD,Yes,No,,0.0
3687,Student_2687,IT,7.38,ML,Yes,No,,0.0
3688,Student_2688,ECE,8.07,React,No,Yes,TCS,6.8
3689,Student_2689,IT,7.68,ML,Yes,Yes,Wipro,19.3
3690,Student_2690,EEE,9.14,SQL,No,Yes,Amazon,17.5
3691,Student_2691,CSE,7.66,React,No,No,,0.0
3692,Student_2692,IT,6.62,Java,No,Yes,TCS,19.6
3693,Student_2693,CSE,8.82,AutoCAD,No,No,,0.0
3694,Student_2694,EEE,6.29,Python,Yes,Yes,Wipro,18.1
3695,Student_2695,ECE,8.87,ML,No,Yes,,5.2
3696,Student_2696,ME,7.74,React,No,No,,0.0
3697,Student_2697,ECE,7.22,MATLAB,Yes,No,,0.0
3698,Student_2698,IT,8.74,MATLAB,Yes,No,,0.0
3699,Student_2699,CSE,8.95,AutoCAD,Yes,No,,0.0
3700,Student_2700,ME,8.82,Python,No,No,,0.0
3701,Student_2701,ME,7.55,Python,Yes,No,,0.0
3702,Student_2702,Civil,7.22,,Yes,No,,0.0
3703,Student_2703,CSE,8.46,MATLAB,No,No,,0.0
3704,Student_2704,IT,7.75,Python,No,No,,0.0
3705,Student_2705,ME,7.77,React,No,No,,0.0
3706,Student_2706,CSE,9.05,Python,No,Yes,Google,6.3
3707,Student_2707,EEE,8.19,Python,Yes,No,,0.0
3708,Student_2708,IT,7.6,React,No,Yes,,9.5
3709,Student_2709,Civil,9.58,MATLAB,No,Yes,Amazon,6.3
3710,Student_2710,Civil,8.9,React,Yes,No,,0.0
3711,Student_2711,Civil,9.68,Java,No,No,,0.0
3712,Student_2712,Civil,8.87,SQL,No,Yes,TCS,5.1
3713,Student_2713,EEE,8.45,,Yes,No,,0.0
3714,Student_2714,EEE,9.73,MATLAB,Yes,Yes,Infosys,8.7
3715,Student_2715,IT,8.03,Java,Yes,Yes,Wipro,13.3
3716,Student_2716,CSE,7.51,Python,No,Yes,Amazon,12.4
3717,Student_2717,ECE,6.96,SQL,Yes,No,,0.0
3718,Student_2718,IT,6.41,,No,No,,0.0
3719,Student_2719,IT,8.39,AutoCAD,Yes,No,,0.0
3720,Student_2720,Civil,9.66,AutoCAD,Yes,No,,0.0
3721,Student_2721,Civil,7.95,Python,Yes,No,,0.0
3722,Student_2722,ECE,7.51,,No,Yes,TCS,16.0
3723,Student_2723,IT,9.32,Java,Yes,Yes,,12.6
3724,Student_2724,ME,7.91,Python,Yes,Yes,Wipro,19.3
3725,Student_2725,EEE,7.47,React,Yes,Yes,Amazon,18.6
3726,Student_2726,IT,9.17,MATLAB,Yes,No,,0.0
3727,Student_2727,ME,7.82,Java,No,Yes,Infosys,16.4
3728,Student_2728,Civil,9.79,React,No,No,,0.0
3729,Student_2729,ECE,7.76,Java,No,No,,0.0
3730,Student_2730,EEE,6.62,React,Yes,Yes,Google,19.9
3731,Student_2731,EEE,8.2,MATLAB,Yes,Yes,Google,8.8
3732,Student_2732,IT,6.11,,No,Yes,,11.4
3733,Student_2733,Civil,7.63,React,No,Yes,Amazon,9.8
3734,Student_2734,IT,6.71,AutoCAD,Yes,Yes,Microsoft,15.2
3735,Student_2735,CSE,6.39,Python,No,Yes,Google,18.3
3736,Student_2736,EEE,7.12,AutoCAD,No,Yes,Wipro,9.4
3737,Student_2737,Civil,6.83,,Yes,Yes,Infosys,12.0
3738,Student_2738,EEE,7.23,MATLAB,Yes,Yes,Microsoft,3.2
3739,Student_2739,Civil,6.21,SQL,No,No,,0.0
3740,Student_2740,CSE,6.21,Java,Yes,Yes,Wipro,12.8
3741,Student_2741,EEE,9.26,ML,Yes,Yes,Wipro,19.2
3742,Student_2742,ECE,6.53,Java,No,No,,0.0
3743,Student_2743,Civil,7.66,Python,No,No,,0.0
3744,Student_2744,ME,8.05,MATLAB,Yes,No,,0.0
3745,Student_2745,ME,6.72,React,Yes,Yes,Infosys,16.3
3746,Student_2746,ME,7.98,AutoCAD,No,Yes,Wipro,4.6
3747,Student_2747,IT,7.95,Java,No,Yes,Wipro,15.4
3748,Student_2748,ME,8.94,Python,Yes,Yes,Wipro,10.1
3749,Student_2749,ME,6.56,,Yes,No,,0.0
3750,Student_2750,Civil,8.02,MATLAB,Yes,Yes,Wipro,17.2
3751,Student_2751,Civil,9.57,SQL,No,Yes,Microsoft,4.7
3752,Student_2752,Civil,9.44,AutoCAD,Yes,No,,0.0
3753,Student_2753,IT,7.6,MATLAB,No,Yes,Infosys,6.5
3754,Student_2754,IT,6.82,AutoCAD,No,No,,0.0
3755,Student_2755,ME,6.66,SQL,Yes,Yes,Google,5.6
3756,Student_2756,ME,8.54,SQL,No,Yes,TCS,11.8
3757,Student_2757,CSE,7.11,ML,Yes,No,,0.0
3758,Student_2758,ME,8.73,Java,No,No,,0.0
3759,Student_2759,ECE,9.41,SQL,No,Yes,TCS,6.3
3760,Student_2760,IT,9.11,,No,No,,0.0
3761,Student_2761,EEE,6.02,AutoCAD,Yes,Yes,Wipro,17.0
3762,Student_2762,IT,8.29,,Yes,No,,0.0
3763,Student_2763,ECE,6.31,Java,No,Yes,Google,19.0
3764,Student_2764,ECE,7.38,Java,No,Yes,Infosys,13.7
3765,Student_2765,Civil,9.56,,No,No,,0.0
3766,Student_2766,CSE,8.2,React,No,Yes,TCS,18.6
3767,Student_2767,Civil,6.41,AutoCAD,Yes,No,,0.0
3768,Student_2768,Civil,8.98,ML,Yes,No,,0.0
3769,Student_2769,EEE,7.9,SQL,Yes,Yes,Microsoft,8.4
3770,Student_2770,ECE,7.86,SQL,No,No,,0.0
3771,Student_2771,EEE,8.6,,Yes,Yes,TCS,7.1
3772,Student_2772,ME,6.22,Java,No,No,,0.0
3773,Student_2773,CSE,6.32,Python,No,Yes,Amazon,19.5
3774,Student_2774,ECE,7.3,AutoCAD,Yes,Yes,Amazon,6.2
3775,Student_2775,EEE,8.56,SQL,No,Yes,Microsoft,17.7
